Truth,Decoded
Quanto costa il biglietto,euro a e lo
Piacere Luigi come stai,tutto a un lo
Le auguro una buona giornata,tu lo un un lo
Perfetto vorrei comprarne due.,tu lo a lo e lo
Buongiorno io sono Mario,euro io lo e lo
Prendiamo un caffe al bar,euro e lo
"Certo volentieri, io lo prendero macchiato",purtopono ora e lo
A che ora arriva il pullman,a lo a lo lo
Le auguro una buona giornata,tu lo a lo lo
Va bene grazie lo stesso,e euro io io lo
Prego,prego un io
Dovrebbe arrivare tra qualche minuto,e lo io io lo
Tutto bene tu,prego a lo
Salve quanto costa quell articolo,tu lo a bene lo
Buonasera io sono Mario,a lo io e lo
Purtroppo non lo so pero potresti chiedere all autista,purntopono lo lo oposti e ahito
