Truth,Decoded
Dovrebbe arrivare tra qualche minuto,certo e e io
A che ora arriva il pullman,tu io e lo
Perfetto vorrei comprarne due.,tu io e lo
Salve quanto costa quell articolo,certo lo lo e lo
Va bene grazie lo stesso,tu io a e io
Tutto bene tu,tu io e io
"Certo volentieri, io lo prendero macchiato",certo e lo
Buongiorno io sono Mario,tu io io
Le auguro una buona giornata,e io e lo
Prego,certo e lo e lo
Prendiamo un caffe al bar,certo e e lo
Piacere Luigi come stai,certo io acito
Si grazie e arrivederci,tu lo lo
Certo ecco a lei vuole un sacchetto,certo e e io
Va bene grazie lo stesso,tu io a io
Le auguro una buona giornata,tu io io
