Truth,Decoded
A che ora arriva il pullman,pero io
Tutto bene grazie,purer io
Perfetto vorrei comprarne due.,certo lo e lo
Quanto costa il biglietto,prego e lo
Perfetto vorrei comprarne due.,prego io
Buongiorno io sono Mario,prego e io
Tutto bene tu,prego io
Piacere Luigi come stai,tutto e io
Purtroppo non lo so pero potresti chiedere all autista,certo e lo
Si grazie e arrivederci,certo e io
Salve quanto costa quell articolo,certo lo e io
Prego,purtoeto
"Certo volentieri, io lo prendero macchiato",certo e io
A che ora arriva il pullman,tutto io
Certo ecco a lei vuole un sacchetto,certo lo e io
Tutto bene grazie,certo e io
