Truth,Decoded
Piacere Luigi come stai,e lo
Buongiorno io sono Mario,e lo
Dovrebbe arrivare tra qualche minuto,e lo
Prendiamo un caffe al bar,e lo
Quanto costa il biglietto,e lo
E in offerta costa dieci euro,e lo
Va bene grazie lo stesso,e lo
Perfetto vorrei comprarne due.,e lo
Prego,e lo
Certo ecco a lei vuole un sacchetto,e lo
Si grazie e arrivederci,e lo
E in offerta costa dieci euro,e lo
Buonasera io sono Mario,e lo
Purtroppo non lo so pero potresti chiedere all autista,e lo
Tutto bene grazie,e lo
Quanto costa il biglietto,e lo
