Truth,Decoded
A che ora arriva il pullman,prego
Tutto bene grazie,prego
Perfetto vorrei comprarne due.,tutto e io
Quanto costa il biglietto,pero e lo
Perfetto vorrei comprarne due.,puret io
Buongiorno io sono Mario,puret e io
Tutto bene tu,puret io
Piacere Luigi come stai,purene io
Purtroppo non lo so pero potresti chiedere all autista,certo e ecco
Si grazie e arrivederci,certo e lo
Salve quanto costa quell articolo,certo e lo
Prego,tu lo
"Certo volentieri, io lo prendero macchiato",pero e io
A che ora arriva il pullman,tu lo
Certo ecco a lei vuole un sacchetto,certo e io
Tutto bene grazie,certo e io
