Truth,Decoded
Buonasera io sono Mario,tu io io
Prendiamo un caffe al bar,tu io io
Piacere Luigi come stai,tu io e lo
Prego,pero lo
Tutto bene grazie,tu io lo
Salve quanto costa quell articolo,tu io e io
Dovrebbe arrivare tra qualche minuto,tu io e lo
Tutto bene tu,tu io lo
E in offerta costa dieci euro,tu io e io
"Certo volentieri, io lo prendero macchiato",tu io e lo
Buongiorno io sono Mario,tu io lo
Quanto costa il biglietto,tu io lo
A che ora arriva il pullman,tu io lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e io
Perfetto vorrei comprarne due.,tu io e io
Piacere Luigi come stai,certo e lo e io
