Truth,Decoded
Piacere Luigi come stai,pero lo
Si grazie e arrivederci,pero e io
Le auguro una buona giornata,pero io
Salve quanto costa quell articolo,pero io
Tutto bene tu,pero io
Buonasera io sono Mario,pero lo
E in offerta costa dieci euro,pero io
Buongiorno io sono Mario,pero io
Purtroppo non lo so pero potresti chiedere all autista,pero e io
Dovrebbe arrivare tra qualche minuto,pero io
Prendiamo un caffe al bar,pero io
Certo ecco a lei vuole un sacchetto,pero io
Prego,pero io
Va bene grazie lo stesso,pero io
Quanto costa il biglietto,pero io
"Certo volentieri, io lo prendero macchiato",pero e io
