Truth,Decoded
Le auguro una buona giornata,prego io
E in offerta costa dieci euro,prego lo
Prendiamo un caffe al bar,prego e io
Buonasera io sono Mario,tutto io
Va bene grazie lo stesso,prego
Dovrebbe arrivare tra qualche minuto,purereto
Si grazie e arrivederci,tutto io
Purtroppo non lo so pero potresti chiedere all autista,prego e io
Tutto bene tu,prego
Tutto bene grazie,prego
Certo ecco a lei vuole un sacchetto,tutto io
Le auguro una buona giornata,pero io
Salve quanto costa quell articolo,tutto io
"Certo volentieri, io lo prendero macchiato",tutto e io
Buonasera io sono Mario,prego
A che ora arriva il pullman,pero io
