Truth,Decoded
E in offerta costa dieci euro,le certo mario costa lo
Certo ecco a lei vuole un sacchetto,sono in costa e io
Si grazie e arrivederci,e lo erze e a due io
Piacere Luigi come stai,prego a lo a io
Tutto bene grazie,tutto e le lo
Quanto costa il biglietto,certo io il pivlel achito
Va bene grazie lo stesso,qareto ora il e io
Perfetto vorrei comprarne due.,mario e costa il ahicato
Piacere Luigi come stai,e lo e lo e aiato
Tutto bene grazie,quanto e lo e lo
E in offerta costa dieci euro,quanto bene lo e io
Quanto costa il biglietto,quanto bene io
Prendiamo un caffe al bar,puanoano lo lo
A che ora arriva il pullman,qaretdo ora a e lo
Dovrebbe arrivare tra qualche minuto,puanoane lo stai io
Tutto bene tu,tutto bene lo
