Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purntopo un lo lo lo opopra io io
Tutto bene tu,tutto e lo
"Certo volentieri, io lo prendero macchiato",certo a ora e io
Dovrebbe arrivare tra qualche minuto,a lo io io a lo
Prego,prego
Tutto bene grazie,sono e le lo
E in offerta costa dieci euro,e lo a costa e lo
Buongiorno io sono Mario,sono un lo lo
A che ora arriva il pullman,a lo io io lo
Salve quanto costa quell articolo,certo un ora e lo
Va bene grazie lo stesso,a lo mario io lo
Prendiamo un caffe al bar,tutto un pero
Certo ecco a lei vuole un sacchetto,e lo io lo e lo
Si grazie e arrivederci,prtn e lo
Buonasera io sono Mario,sono io lo lo
Perfetto vorrei comprarne due.,sono io a lo
