Truth,Decoded
Prego,tutto un lo
Salve quanto costa quell articolo,certo sono lo lei bene lo io
Buonasera io sono Mario,certo e tu e lo
Buongiorno io sono Mario,tu lo un lo lo
Si grazie e arrivederci,certo sono lo lei e io
Le auguro una buona giornata,certo io so un lo
Certo ecco a lei vuole un sacchetto,e lo a lo e lo
Purtroppo non lo so pero potresti chiedere all autista,certo sono lo lo e bene lo actito
"Certo volentieri, io lo prendero macchiato",certo sono lo lo lei e lo acito
Quanto costa il biglietto,e lo io lo
Va bene grazie lo stesso,e lo a e lo
Perfetto vorrei comprarne due.,e lo io lo lo
Prendiamo un caffe al bar,certo a le lo
Buongiorno io sono Mario,e lo io lo lo
Dovrebbe arrivare tra qualche minuto,tu lo a lo
Le auguro una buona giornata,e lo io lo
