Truth,Decoded
Quanto costa il biglietto,certo io lo
Piacere Luigi come stai,certo lo io io
Le auguro una buona giornata,certo lo e lo
Perfetto vorrei comprarne due.,certo e lo
Buongiorno io sono Mario,tu lo certo
Prendiamo un caffe al bar,tu lo e lo
"Certo volentieri, io lo prendero macchiato",certo e lo
A che ora arriva il pullman,tu lo certo
Le auguro una buona giornata,tu lo e lo
Va bene grazie lo stesso,certo a e lo
Prego,certo e lo
Dovrebbe arrivare tra qualche minuto,tu lo a lo
Tutto bene tu,tu lo a lo
Salve quanto costa quell articolo,tu lo lo
Buonasera io sono Mario,tu lo raeto
Purtroppo non lo so pero potresti chiedere all autista,certo un lo e lo
