Truth,Decoded
Le auguro una buona giornata,tu lo un lo lo
"Certo volentieri, io lo prendero macchiato",e lo ora io a e io
Quanto costa il biglietto,tutto un lo
A che ora arriva il pullman,certo un lo
Dovrebbe arrivare tra qualche minuto,a euro arriva io a lo
Tutto bene tu,tutto un lo
Tutto bene grazie,tutto un lo
Va bene grazie lo stesso,a lo mario io a lo
Perfetto vorrei comprarne due.,sono a ora lo
Purtroppo non lo so pero potresti chiedere all autista,e lo sono io ora e io
Buonasera io sono Mario,tu lo a consae lo
Prendiamo un caffe al bar,tutto e io
Salve quanto costa quell articolo,a lo una ionae lo
Si grazie e arrivederci,a lo a io io io
E in offerta costa dieci euro,e lo io ora un io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo opoposra e mahiuto
