Truth,Decoded
Le auguro una buona giornata,prego si lo
E in offerta costa dieci euro,certo si e lo
Prendiamo un caffe al bar,certo a e lo
Buonasera io sono Mario,tu lo io
Va bene grazie lo stesso,tu io a lo
Dovrebbe arrivare tra qualche minuto,tu io io
Si grazie e arrivederci,certo e e io
Purtroppo non lo so pero potresti chiedere all autista,certo e lo e ecco
Tutto bene tu,tu io io
Tutto bene grazie,tu io certo
Certo ecco a lei vuole un sacchetto,certo e io
Le auguro una buona giornata,tu io rieto
Salve quanto costa quell articolo,tu io e lo
"Certo volentieri, io lo prendero macchiato",certo lo eaito
Buonasera io sono Mario,tu io io
A che ora arriva il pullman,tu io rieto
