Truth,Decoded
Prego,prego
Salve quanto costa quell articolo,certo qrte a oest cedel actito
Buonasera io sono Mario,certo e costa quell minuto
Buongiorno io sono Mario,puoeto e come lo
Si grazie e arrivederci,purtroppo e potresti uedel atito
Le auguro una buona giornata,certo e lo lo un io
Certo ecco a lei vuole un sacchetto,prego a lo e io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo un lo e ederl actito
"Certo volentieri, io lo prendero macchiato",purtroppo lo lo lo oteti chedel acticto
Quanto costa il biglietto,tutto bene io
Va bene grazie lo stesso,a e mario che io
Perfetto vorrei comprarne due.,e certo a lo e lo
Prendiamo un caffe al bar,certo e costa qedel actito
Buongiorno io sono Mario,certo un copraie io
Dovrebbe arrivare tra qualche minuto,puaeo a lo
Le auguro una buona giornata,e lo a ionemao
