Truth,Decoded
Buonasera io sono Mario,un io
Prendiamo un caffe al bar,un io
Piacere Luigi come stai,un io
Prego,un io
Tutto bene grazie,un io
Salve quanto costa quell articolo,un io
Dovrebbe arrivare tra qualche minuto,un io
Tutto bene tu,un io
E in offerta costa dieci euro,un io
"Certo volentieri, io lo prendero macchiato",un io
Buongiorno io sono Mario,un io
Quanto costa il biglietto,un io
A che ora arriva il pullman,un io
Purtroppo non lo so pero potresti chiedere all autista,un io
Perfetto vorrei comprarne due.,un io
Piacere Luigi come stai,due io
