Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo si oieio
Buonasera io sono Mario,tu lo io lo
Certo ecco a lei vuole un sacchetto,certo lo certo
Prego,prego
Salve quanto costa quell articolo,certo lo lo e io
A che ora arriva il pullman,tu lo io
Piacere Luigi come stai,tu lo rieto
E in offerta costa dieci euro,prego si e lo
Purtroppo non lo so pero potresti chiedere all autista,certo un orier io
Si grazie e arrivederci,certo si io io
Tutto bene tu,tu lo lo
Tutto bene grazie,tu lo io lo
Buongiorno io sono Mario,tu lo io lo
Prego,prego lo
Certo ecco a lei vuole un sacchetto,e lo si e lo
Piacere Luigi come stai,tu lo a lo
