Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo io lo e io
Buonasera io sono Mario,tu lo e lo
Certo ecco a lei vuole un sacchetto,certo e costa uderl ahito
Prego,prego
Salve quanto costa quell articolo,certo io io e io
A che ora arriva il pullman,tu lo una lo
Piacere Luigi come stai,tu lo a e io
E in offerta costa dieci euro,certo tra costa e io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo loprsti hiderl achita
Si grazie e arrivederci,certo e certo vedel achito
Tutto bene tu,tutto e lo
Tutto bene grazie,sono e io io
Buongiorno io sono Mario,sono un lo so
Prego,prego lo
Certo ecco a lei vuole un sacchetto,e lo a il e io
Piacere Luigi come stai,a lo a lo lo
