Truth,Decoded
Piacere Luigi come stai,certo e io
Si grazie e arrivederci,certo lo e io
Le auguro una buona giornata,certo e io
Salve quanto costa quell articolo,certo lo e io
Tutto bene tu,un lo
Buonasera io sono Mario,certo e io
E in offerta costa dieci euro,un io
Buongiorno io sono Mario,pero e io
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Dovrebbe arrivare tra qualche minuto,un lo
Prendiamo un caffe al bar,un lo
Certo ecco a lei vuole un sacchetto,tutto e io
Prego,tu e lo
Va bene grazie lo stesso,un io
Quanto costa il biglietto,un lo
"Certo volentieri, io lo prendero macchiato",certo lo lo e lo
