Truth,Decoded
E in offerta costa dieci euro,le certo io costa lo
Certo ecco a lei vuole un sacchetto,sono a costa e lo
Si grazie e arrivederci,e lo erzve e a un lo
Piacere Luigi come stai,sono un lo a lo
Tutto bene grazie,tutto e lo
Quanto costa il biglietto,prego io io le atito
Va bene grazie lo stesso,va certo ora il io
Perfetto vorrei comprarne due.,certo e costa e atito
Piacere Luigi come stai,puaeno a lo so io
Tutto bene grazie,quanto e a lo
E in offerta costa dieci euro,quanto bene lo stesso
Quanto costa il biglietto,quanto bene lo
Prendiamo un caffe al bar,quanto una lo lo
A che ora arriva il pullman,qareto mario a lo
Dovrebbe arrivare tra qualche minuto,quanto bene lo a lo
Tutto bene tu,tutto bene lo
