Truth,Decoded
A che ora arriva il pullman,prego
Tutto bene grazie,prego
Perfetto vorrei comprarne due.,pero e io
Quanto costa il biglietto,puret e lo
Perfetto vorrei comprarne due.,puret io
Buongiorno io sono Mario,pero e io
Tutto bene tu,prego
Piacere Luigi come stai,puret lo
Purtroppo non lo so pero potresti chiedere all autista,certo e ecco
Si grazie e arrivederci,puret e lo
Salve quanto costa quell articolo,prego e io
Prego,prego
"Certo volentieri, io lo prendero macchiato",prego e io
A che ora arriva il pullman,prego
Certo ecco a lei vuole un sacchetto,prego e lo
Tutto bene grazie,puret io
