Truth,Decoded
Prego,un lo
Salve quanto costa quell articolo,certo sono costa e lo io
Buonasera io sono Mario,e lo io io e io
Buongiorno io sono Mario,sono in lo lo
Si grazie e arrivederci,purtopono costa uedel io
Le auguro una buona giornata,e lo e lo a e io
Certo ecco a lei vuole un sacchetto,e lo io il e lo
Purtroppo non lo so pero potresti chiedere all autista,certo sono so e lo atito
"Certo volentieri, io lo prendero macchiato",purtopono lo lo costa edel atito
Quanto costa il biglietto,tutto e lo
Va bene grazie lo stesso,a lo io a lo
Perfetto vorrei comprarne due.,tu lo io lo lo
Prendiamo un caffe al bar,certo io a a le io
Buongiorno io sono Mario,tu lo in lo e lo
Dovrebbe arrivare tra qualche minuto,tutto e io
Le auguro una buona giornata,tu lo in lo lo
