Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo sono oprie io
Tutto bene tu,tu lo io
"Certo volentieri, io lo prendero macchiato",certo a e lo
Dovrebbe arrivare tra qualche minuto,tu lo a lo
Prego,prego lo
Tutto bene grazie,e lo e lo
E in offerta costa dieci euro,certo lo a e lo
Buongiorno io sono Mario,tu lo lo
A che ora arriva il pullman,tu lo lo
Salve quanto costa quell articolo,certo lo lo e lo
Va bene grazie lo stesso,tu lo a lo
Prendiamo un caffe al bar,tu lo lo
Certo ecco a lei vuole un sacchetto,e lo io
Si grazie e arrivederci,tu lo lo
Buonasera io sono Mario,tu lo lo
Perfetto vorrei comprarne due.,tu lo lo
