Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo lo ora e lo
Tutto bene tu,tu lo io
"Certo volentieri, io lo prendero macchiato",certo a e lo
Dovrebbe arrivare tra qualche minuto,tu lo a lo
Prego,prego lo
Tutto bene grazie,tu lo e lo
E in offerta costa dieci euro,certo a e lo
Buongiorno io sono Mario,tu lo a lo
A che ora arriva il pullman,tu lo a lo
Salve quanto costa quell articolo,certo e lo
Va bene grazie lo stesso,tu lo a lo
Prendiamo un caffe al bar,tu lo io
Certo ecco a lei vuole un sacchetto,tu lo si lo
Si grazie e arrivederci,tu lo lo
Buonasera io sono Mario,tu lo io
Perfetto vorrei comprarne due.,tu lo lo
