Truth,Decoded
Le auguro una buona giornata,tu lo lo
"Certo volentieri, io lo prendero macchiato",e lo a e lo
Quanto costa il biglietto,prego lo
A che ora arriva il pullman,tu lo lo
Dovrebbe arrivare tra qualche minuto,tu lo a lo
Tutto bene tu,tutto lo
Tutto bene grazie,tu lo lo
Va bene grazie lo stesso,tu lo a lo
Perfetto vorrei comprarne due.,tu lo lo lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Buonasera io sono Mario,tu lo a lo
Prendiamo un caffe al bar,tu lo lo
Salve quanto costa quell articolo,tu lo a lo
Si grazie e arrivederci,tu lo a lo
E in offerta costa dieci euro,e lo e lo
Purtroppo non lo so pero potresti chiedere all autista,certo un lo lo e io
