Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo si lo e lo
Buonasera io sono Mario,e lo a lo
Certo ecco a lei vuole un sacchetto,certo un ora e lo
Prego,tutto
Salve quanto costa quell articolo,certo io ora e lo
A che ora arriva il pullman,tu lo a lo
Piacere Luigi come stai,tu lo a lo lo
E in offerta costa dieci euro,certo si a lo
Purtroppo non lo so pero potresti chiedere all autista,certo un orier io
Si grazie e arrivederci,certo a a e io
Tutto bene tu,tu lo lo
Tutto bene grazie,e lo a lo
Buongiorno io sono Mario,tu lo a lo lo
Prego,prego lo
Certo ecco a lei vuole un sacchetto,e lo a e lo
Piacere Luigi come stai,e lo a lo lo
