Truth,Decoded
Buonasera io sono Mario,prego
Prendiamo un caffe al bar,prego
Piacere Luigi come stai,prego
Prego,prego
Tutto bene grazie,prego
Salve quanto costa quell articolo,prego
Dovrebbe arrivare tra qualche minuto,pero io
Tutto bene tu,prego
E in offerta costa dieci euro,puret io
"Certo volentieri, io lo prendero macchiato",puret lo
Buongiorno io sono Mario,prego
Quanto costa il biglietto,pero io
A che ora arriva il pullman,pero io
Purtroppo non lo so pero potresti chiedere all autista,prego lo
Perfetto vorrei comprarne due.,prego
Piacere Luigi come stai,puret lo
