Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo e lo e io
Buonasera io sono Mario,si lo e il lo
Certo ecco a lei vuole un sacchetto,certo e a oesti ederl achiuto
Prego,prego
Salve quanto costa quell articolo,certo ora costa pero atito
A che ora arriva il pullman,a lo io lo
Piacere Luigi come stai,tu lo a e io
E in offerta costa dieci euro,certo tra certo bene io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo loprorsti chiedere lo achiata
Si grazie e arrivederci,certo ora e e io achito
Tutto bene tu,tutto e lo
Tutto bene grazie,sono e il io
Buongiorno io sono Mario,sono un lo so
Prego,prego
Certo ecco a lei vuole un sacchetto,e lo io il a io
Piacere Luigi come stai,e lo a sono
