Truth,Decoded
Piacere Luigi come stai,pero e lo
Si grazie e arrivederci,certo e lo
Le auguro una buona giornata,pero io
Salve quanto costa quell articolo,certo e lo
Tutto bene tu,prego
Buonasera io sono Mario,pero e lo
E in offerta costa dieci euro,un lo
Buongiorno io sono Mario,prego
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Dovrebbe arrivare tra qualche minuto,un lo
Prendiamo un caffe al bar,prego
Certo ecco a lei vuole un sacchetto,pureneo
Prego,tu io
Va bene grazie lo stesso,prego
Quanto costa il biglietto,un lo
"Certo volentieri, io lo prendero macchiato",certo lo e lo
