Truth,Decoded
Prego,tutto lo
Salve quanto costa quell articolo,certo sono lo lei bene io
Buonasera io sono Mario,certo un a e io
Buongiorno io sono Mario,tu lo un lo lo
Si grazie e arrivederci,certo un lo otsti bene io
Le auguro una buona giornata,e lo un so e io
Certo ecco a lei vuole un sacchetto,e lo io le lo
Purtroppo non lo so pero potresti chiedere all autista,pertopon lo lo si bene lo acito
"Certo volentieri, io lo prendero macchiato",pertoponto lo lo lei e lo atito
Quanto costa il biglietto,e lo a io
Va bene grazie lo stesso,tu lo a e io
Perfetto vorrei comprarne due.,e euro a lo lo
Prendiamo un caffe al bar,certo a a lo
Buongiorno io sono Mario,tu lo a e lo
Dovrebbe arrivare tra qualche minuto,tu lo lo
Le auguro una buona giornata,e euro a lo
