Truth,Decoded
Le auguro una buona giornata,a lo un sono
"Certo volentieri, io lo prendero macchiato",e lo io come io
Quanto costa il biglietto,tutto e lo
A che ora arriva il pullman,a lo a lo
Dovrebbe arrivare tra qualche minuto,a certo arriva e a lo
Tutto bene tu,tutto a lo
Tutto bene grazie,tutto un lo
Va bene grazie lo stesso,a lo io io lo
Perfetto vorrei comprarne due.,buona io ioman lo
Purtroppo non lo so pero potresti chiedere all autista,e lo sono ora e lo
Buonasera io sono Mario,mario a consane lo
Prendiamo un caffe al bar,sono a lo lo
Salve quanto costa quell articolo,a lo lo conane lo
Si grazie e arrivederci,prego e ora lo
E in offerta costa dieci euro,e lo a ora due lo
Purtroppo non lo so pero potresti chiedere all autista,euro lo un lo lo lo oprosra nder mario
