Truth,Decoded
A che ora arriva il pullman,e lo
Tutto bene grazie,e lo
Perfetto vorrei comprarne due.,lo lo
Quanto costa il biglietto,e lo
Perfetto vorrei comprarne due.,e lo
Buongiorno io sono Mario,e lo
Tutto bene tu,e lo
Piacere Luigi come stai,e lo
Purtroppo non lo so pero potresti chiedere all autista,e lo
Si grazie e arrivederci,e lo
Salve quanto costa quell articolo,e lo
Prego,e lo
"Certo volentieri, io lo prendero macchiato",e lo
A che ora arriva il pullman,e lo
Certo ecco a lei vuole un sacchetto,e lo
Tutto bene grazie,e lo
