Truth,Decoded
Quanto costa il biglietto,tutto a le lo
Piacere Luigi come stai,tutto in le lo
Le auguro una buona giornata,sono un io lo
Perfetto vorrei comprarne due.,puoeo io come io
Buongiorno io sono Mario,puoeo a lo e lo
Prendiamo un caffe al bar,tutto e lo
"Certo volentieri, io lo prendero macchiato",certo sono costa e io
A che ora arriva il pullman,a lo a io lo
Le auguro una buona giornata,a lo a lo lo
Va bene grazie lo stesso,tu lo mario e lo
Prego,prego e lo
Dovrebbe arrivare tra qualche minuto,a lo mario io lo
Tutto bene tu,tutto a lo lo
Salve quanto costa quell articolo,a lo a a lo
Buonasera io sono Mario,a euro io a io
Purtroppo non lo so pero potresti chiedere all autista,purntopo lo lo oposti eder ahito
