Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo e so e io
Buonasera io sono Mario,e lo a lo
Certo ecco a lei vuole un sacchetto,certo e costa e io
Prego,prego
Salve quanto costa quell articolo,certo io ora e io
A che ora arriva il pullman,tu lo a lo
Piacere Luigi come stai,e lo io lo lo
E in offerta costa dieci euro,certo io lo e io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo oporti io io
Si grazie e arrivederci,certo ora a tu il achito
Tutto bene tu,tutto un lo
Tutto bene grazie,sono un le lo
Buongiorno io sono Mario,tu lo un lo lo
Prego,prego
Certo ecco a lei vuole un sacchetto,e lo lo lo e io
Piacere Luigi come stai,e lo io lo lo
