Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo opopsti in ahito
Tutto bene tu,tutto e lo
"Certo volentieri, io lo prendero macchiato",certo e tra le io
Dovrebbe arrivare tra qualche minuto,e lo tra ctale io
Prego,prego
Tutto bene grazie,tutto e e atito
E in offerta costa dieci euro,certo lo costa bene atito
Buongiorno io sono Mario,tutto un lo e lo
A che ora arriva il pullman,a lo a lo e io
Salve quanto costa quell articolo,certo ora e lo
Va bene grazie lo stesso,a lo ora le io
Prendiamo un caffe al bar,tutto un le lo
Certo ecco a lei vuole un sacchetto,e lo a lo bene io
Si grazie e arrivederci,trtona le lo
Buonasera io sono Mario,sono a lo lo
Perfetto vorrei comprarne due.,tutto a le lo
