Truth,Decoded
Le auguro una buona giornata,pero io
E in offerta costa dieci euro,pero io
Prendiamo un caffe al bar,pero io
Buonasera io sono Mario,pero io
Va bene grazie lo stesso,pero io
Dovrebbe arrivare tra qualche minuto,pero io
Si grazie e arrivederci,pero io
Purtroppo non lo so pero potresti chiedere all autista,pero io
Tutto bene tu,pero io
Tutto bene grazie,pero io
Certo ecco a lei vuole un sacchetto,pero io
Le auguro una buona giornata,pero io
Salve quanto costa quell articolo,pero io
"Certo volentieri, io lo prendero macchiato",pero io
Buonasera io sono Mario,pero io
A che ora arriva il pullman,pero io
