Truth,Decoded
A che ora arriva il pullman,purte io
Tutto bene grazie,tutto io
Perfetto vorrei comprarne due.,purte io
Quanto costa il biglietto,tutto io
Perfetto vorrei comprarne due.,tutto io
Buongiorno io sono Mario,tutto io
Tutto bene tu,tutto io
Piacere Luigi come stai,tutto io
Purtroppo non lo so pero potresti chiedere all autista,tutto io
Si grazie e arrivederci,tutto io
Salve quanto costa quell articolo,tutto io
Prego,tutto io
"Certo volentieri, io lo prendero macchiato",tutto io
A che ora arriva il pullman,purte io
Certo ecco a lei vuole un sacchetto,tutto io
Tutto bene grazie,tutto io
