Truth,Decoded
Prego,tutonta lo
Salve quanto costa quell articolo,certo sono costa cedel atito
Buonasera io sono Mario,e lo io tu e io
Buongiorno io sono Mario,quanto in lo e io
Si grazie e arrivederci,purtro sono lo otsti bene io
Le auguro una buona giornata,e lo io ora e io
Certo ecco a lei vuole un sacchetto,e lo tu il io io
Purtroppo non lo so pero potresti chiedere all autista,pertopono lo costa bene lo actito
"Certo volentieri, io lo prendero macchiato",certo sono lo otsti cedel achito
Quanto costa il biglietto,tutto e e io
Va bene grazie lo stesso,tu lo mario io io
Perfetto vorrei comprarne due.,quanto a e io
Prendiamo un caffe al bar,e tra io coraie io
Buongiorno io sono Mario,sono in lo e io
Dovrebbe arrivare tra qualche minuto,tutto un lo
Le auguro una buona giornata,prego in lo lo
