Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo e lo a e lo
Buonasera io sono Mario,tu lo e il mario
Certo ecco a lei vuole un sacchetto,certo e a lo stai cueder actito
Prego,prego
Salve quanto costa quell articolo,certo ora costa e lo
A che ora arriva il pullman,a certo mario il lo
Piacere Luigi come stai,euro un bene lo
E in offerta costa dieci euro,certo a lo stai bene lo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo lo orsti chiedere lo autista
Si grazie e arrivederci,certo certo e stai vuole achito
Tutto bene tu,tutto e tu
Tutto bene grazie,sono un io io
Buongiorno io sono Mario,sono lo io a lo
Prego,prego
Certo ecco a lei vuole un sacchetto,e lo io lo a un io
Piacere Luigi come stai,tu lo a conan lo
