Truth,Decoded
Piacere Luigi come stai,tutto lo e lo
Si grazie e arrivederci,certo lo lo e io
Le auguro una buona giornata,tutto e io
Salve quanto costa quell articolo,certo lo lo e lo
Tutto bene tu,puret io
Buonasera io sono Mario,certo lo e io
E in offerta costa dieci euro,tutto io
Buongiorno io sono Mario,tutto io
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo lo e lo
Dovrebbe arrivare tra qualche minuto,tutto io
Prendiamo un caffe al bar,un io
Certo ecco a lei vuole un sacchetto,tutto e io
Prego,tu e lo
Va bene grazie lo stesso,tutto io
Quanto costa il biglietto,tutto lo
"Certo volentieri, io lo prendero macchiato",certo lo lo lo e lo
