Truth,Decoded
Quanto costa il biglietto,euro a io io
Piacere Luigi come stai,tutto un bene lo
Le auguro una buona giornata,tu lo un io lo
Perfetto vorrei comprarne due.,certo e costa e lo
Buongiorno io sono Mario,euro a lo e lo
Prendiamo un caffe al bar,euro a lo
"Certo volentieri, io lo prendero macchiato",certo sono costa un io
A che ora arriva il pullman,a lo mario e io
Le auguro una buona giornata,e lo a io e io
Va bene grazie lo stesso,e lo io io e lo
Prego,bene lo
Dovrebbe arrivare tra qualche minuto,a lo mario io lo
Tutto bene tu,tutto a lo
Salve quanto costa quell articolo,e lo a come lo
Buonasera io sono Mario,e euro io io lo
Purtroppo non lo so pero potresti chiedere all autista,purntopo lo lo opotsti bene lo achiuto
