Truth,Decoded
Le auguro una buona giornata,tu lo un lo
"Certo volentieri, io lo prendero macchiato",e lo a lo
Quanto costa il biglietto,euro un lo
A che ora arriva il pullman,tu lo un lo
Dovrebbe arrivare tra qualche minuto,a lo ora lo
Tutto bene tu,tutto lo
Tutto bene grazie,sono lo
Va bene grazie lo stesso,tu lo a lo
Perfetto vorrei comprarne due.,tu lo un lo
Purtroppo non lo so pero potresti chiedere all autista,e lo in e lo
Buonasera io sono Mario,tu lo a lo lo
Prendiamo un caffe al bar,tu lo a lo
Salve quanto costa quell articolo,a lo a lo
Si grazie e arrivederci,tu lo a lo
E in offerta costa dieci euro,e lo a lo
Purtroppo non lo so pero potresti chiedere all autista,certo sono ora e io
