Truth,Decoded
E in offerta costa dieci euro,a lo io io io
Certo ecco a lei vuole un sacchetto,certo e costa un io
Si grazie e arrivederci,certo tra certo bene io
Piacere Luigi come stai,e lo io come io
Tutto bene grazie,euro a e io
Quanto costa il biglietto,e lo io le ahito
Va bene grazie lo stesso,a lo io il io
Perfetto vorrei comprarne due.,certo e costa e io
Piacere Luigi come stai,certo e costa un io
Tutto bene grazie,tutto e certo
E in offerta costa dieci euro,a lo a io io
Quanto costa il biglietto,tutto bene lo
Prendiamo un caffe al bar,tutto lo lo lo
A che ora arriva il pullman,a euro io il io
Dovrebbe arrivare tra qualche minuto,quanto e e io
Tutto bene tu,tutto e io
