Truth,Decoded
Piacere Luigi come stai,certo lo e lo
Si grazie e arrivederci,certo e lo lo e lo
Le auguro una buona giornata,certo lo e io
Salve quanto costa quell articolo,certo e lo e io
Tutto bene tu,tu io lo
Buonasera io sono Mario,certo e e lo
E in offerta costa dieci euro,tu io e io
Buongiorno io sono Mario,tu io e lo
Purtroppo non lo so pero potresti chiedere all autista,certo un lo lo e lo
Dovrebbe arrivare tra qualche minuto,tu io lo
Prendiamo un caffe al bar,tu io lo
Certo ecco a lei vuole un sacchetto,tu io e io
Prego,pero
Va bene grazie lo stesso,tu io io
Quanto costa il biglietto,tu io lo
"Certo volentieri, io lo prendero macchiato",certo sono lo lo e lo
