Truth,Decoded
E in offerta costa dieci euro,tu lo a lo
Certo ecco a lei vuole un sacchetto,certo e lo
Si grazie e arrivederci,certo a e lo
Piacere Luigi come stai,tu lo a lo
Tutto bene grazie,tu lo a lo
Quanto costa il biglietto,certo lo io io
Va bene grazie lo stesso,tu lo a lo
Perfetto vorrei comprarne due.,certo ora lo
Piacere Luigi come stai,e lo e lo
Tutto bene grazie,tu lo un lo
E in offerta costa dieci euro,tu lo pero
Quanto costa il biglietto,tu lo lo
Prendiamo un caffe al bar,tu lo a lo
A che ora arriva il pullman,tu lo a lo
Dovrebbe arrivare tra qualche minuto,tu lo pero
Tutto bene tu,tu lo lo
