Truth,Decoded
E in offerta costa dieci euro,e lo a lo lo
Certo ecco a lei vuole un sacchetto,certo io lo e lo
Si grazie e arrivederci,e lo e a e lo
Piacere Luigi come stai,e lo io e lo
Tutto bene grazie,sono e io
Quanto costa il biglietto,e lo io io lo
Va bene grazie lo stesso,tu lo io lo
Perfetto vorrei comprarne due.,certo a ora lo
Piacere Luigi come stai,certo io so e lo
Tutto bene grazie,tutto e lo
E in offerta costa dieci euro,tu lo io lo lo
Quanto costa il biglietto,tutto e un
Prendiamo un caffe al bar,tutto lo lo lo
A che ora arriva il pullman,tu lo a lo lo
Dovrebbe arrivare tra qualche minuto,tutto un lo lo
Tutto bene tu,tutto e lo
