Truth,Decoded
Prego,tutto lo
Salve quanto costa quell articolo,certo vrte costa uedel atito
Buonasera io sono Mario,e lo io lo stai un atiato
Buongiorno io sono Mario,puaeoata il e lo
Si grazie e arrivederci,certo e costa edel atito
Le auguro una buona giornata,e lo a lo a un lo
Certo ecco a lei vuole un sacchetto,quaetoaria a lo
Purtroppo non lo so pero potresti chiedere all autista,certo qrte lo lo eder actito
"Certo volentieri, io lo prendero macchiato",purtroppo sono opst edel atito
Quanto costa il biglietto,tutto bene lo
Va bene grazie lo stesso,a pero arriva raeo
Perfetto vorrei comprarne due.,paerearia lo lo
Prendiamo un caffe al bar,certo io ora le atito
Buongiorno io sono Mario,sono un ioaie io
Dovrebbe arrivare tra qualche minuto,euro a lo
Le auguro una buona giornata,e lo una bonema
