Truth,Decoded
Prego,tu
Salve quanto costa quell articolo,purtropnte costa bene io
Buonasera io sono Mario,certo e tu e io
Buongiorno io sono Mario,tutto un lo
Si grazie e arrivederci,purtroppo costa uedel io
Le auguro una buona giornata,certo io lo e io
Certo ecco a lei vuole un sacchetto,certo a lo e io
Purtroppo non lo so pero potresti chiedere all autista,certo porne e eder atiuto
"Certo volentieri, io lo prendero macchiato",purtroporno otsti edel ahito
Quanto costa il biglietto,tutto e io
Va bene grazie lo stesso,e lo a a io
Perfetto vorrei comprarne due.,certo io lo io
Prendiamo un caffe al bar,certo e costa bene io
Buongiorno io sono Mario,certo un e io
Dovrebbe arrivare tra qualche minuto,tutto in lo
Le auguro una buona giornata,tu lo in lo lo
