Truth,Decoded
E in offerta costa dieci euro,a lo mario io lo
Certo ecco a lei vuole un sacchetto,a lo io lo lo
Si grazie e arrivederci,a lo io io io
Piacere Luigi come stai,tu lo io lo lo
Tutto bene grazie,tutto e io
Quanto costa il biglietto,certo io il le lo
Va bene grazie lo stesso,a lo a il lo
Perfetto vorrei comprarne due.,certo io costa io
Piacere Luigi come stai,tu lo io lo so io
Tutto bene grazie,tutto e lo lo
E in offerta costa dieci euro,prego io a lo
Quanto costa il biglietto,tutto e lo
Prendiamo un caffe al bar,tutto a lo
A che ora arriva il pullman,a certo mario io lo
Dovrebbe arrivare tra qualche minuto,tutto e lo lo
Tutto bene tu,tutto e lo
