Truth,Decoded
E in offerta costa dieci euro,tu lo a lo
Certo ecco a lei vuole un sacchetto,e lo io lo
Si grazie e arrivederci,e lo a e io
Piacere Luigi come stai,tu lo a lo
Tutto bene grazie,tu lo a lo
Quanto costa il biglietto,e lo io e lo
Va bene grazie lo stesso,tu lo a lo
Perfetto vorrei comprarne due.,certo io si io
Piacere Luigi come stai,e lo a e io
Tutto bene grazie,tutto io
E in offerta costa dieci euro,tu lo a lo
Quanto costa il biglietto,tu lo in lo
Prendiamo un caffe al bar,tutto io lo
A che ora arriva il pullman,tu lo a lo
Dovrebbe arrivare tra qualche minuto,tu lo a lo
Tutto bene tu,tutto un lo
