Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo e costa e io
Buonasera io sono Mario,e lo e lo lo
Certo ecco a lei vuole un sacchetto,certo bene costa bene io
Prego,prego
Salve quanto costa quell articolo,certo a ora e io
A che ora arriva il pullman,tu lo io lo
Piacere Luigi come stai,tu lo io e io
E in offerta costa dieci euro,certo io ora e io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo oporti hider ahita
Si grazie e arrivederci,certo e a tu e achito
Tutto bene tu,tutto lo
Tutto bene grazie,tutto e io io
Buongiorno io sono Mario,sono un lo lo
Prego,prego
Certo ecco a lei vuole un sacchetto,e lo e lo e lo
Piacere Luigi come stai,e lo a lo lo
