Truth,Decoded
Piacere Luigi come stai,tutto e io
Si grazie e arrivederci,certo lo lo e io
Le auguro una buona giornata,tutto e io
Salve quanto costa quell articolo,certo lo lo e io
Tutto bene tu,tutto lo
Buonasera io sono Mario,certo e io
E in offerta costa dieci euro,tutto io
Buongiorno io sono Mario,tutto io
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Dovrebbe arrivare tra qualche minuto,tutto lo
Prendiamo un caffe al bar,tutto lo
Certo ecco a lei vuole un sacchetto,tutto e io
Prego,tu io
Va bene grazie lo stesso,tutto lo
Quanto costa il biglietto,tutto lo
"Certo volentieri, io lo prendero macchiato",certo lo lo e lo
