Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo lo e lo
Buonasera io sono Mario,tu lo lo
Certo ecco a lei vuole un sacchetto,certo lo lo e io
Prego,purgono
Salve quanto costa quell articolo,certo lo lo e lo
A che ora arriva il pullman,tu lo lo
Piacere Luigi come stai,tu lo e lo
E in offerta costa dieci euro,certo a e lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Si grazie e arrivederci,certo lo io io
Tutto bene tu,tu lo lo
Tutto bene grazie,certo e lo
Buongiorno io sono Mario,tu lo lo
Prego,prego lo
Certo ecco a lei vuole un sacchetto,certo e lo
Piacere Luigi come stai,tu lo a certo
