Truth,Decoded
Piacere Luigi come stai,tu io e lo
Buongiorno io sono Mario,tu io certo
Dovrebbe arrivare tra qualche minuto,tu io e lo
Prendiamo un caffe al bar,tu io certo
Quanto costa il biglietto,certo lo e lo
E in offerta costa dieci euro,tu io certo
Va bene grazie lo stesso,tu io e e lo
Perfetto vorrei comprarne due.,certo e io
Prego,tu io e io
Certo ecco a lei vuole un sacchetto,e lo e io
Si grazie e arrivederci,certo e e lo
E in offerta costa dieci euro,certo lo e io
Buonasera io sono Mario,e io e lo
Purtroppo non lo so pero potresti chiedere all autista,certo un ora e lo
Tutto bene grazie,certo lo lo e ecco
Quanto costa il biglietto,certo lo e lo
