Truth,Decoded
Le auguro una buona giornata,sono lo lo
"Certo volentieri, io lo prendero macchiato",e lo una lo e io
Quanto costa il biglietto,euro lo lo
A che ora arriva il pullman,a lo lo lo
Dovrebbe arrivare tra qualche minuto,a ora grazie io
Tutto bene tu,tutto un un
Tutto bene grazie,tutto un sono
Va bene grazie lo stesso,a lo bene e lo
Perfetto vorrei comprarne due.,sono un omane io
Purtroppo non lo so pero potresti chiedere all autista,euro sono lo ora e lo
Buonasera io sono Mario,a lo un bene lo
Prendiamo un caffe al bar,tu lo lo lo
Salve quanto costa quell articolo,e lo a come lo
Si grazie e arrivederci,a lo a e lo
E in offerta costa dieci euro,certo a lo e lo
Purtroppo non lo so pero potresti chiedere all autista,purntopolno lo opopotsta under minuto
