Truth,Decoded
Piacere Luigi come stai,un io
Si grazie e arrivederci,un io
Le auguro una buona giornata,un io
Salve quanto costa quell articolo,un io
Tutto bene tu,un io
Buonasera io sono Mario,un io
E in offerta costa dieci euro,un io
Buongiorno io sono Mario,un io
Purtroppo non lo so pero potresti chiedere all autista,un io
Dovrebbe arrivare tra qualche minuto,un io
Prendiamo un caffe al bar,un io
Certo ecco a lei vuole un sacchetto,un io
Prego,un io
Va bene grazie lo stesso,un io
Quanto costa il biglietto,un io
"Certo volentieri, io lo prendero macchiato",un io
