Truth,Decoded
Piacere Luigi come stai,tu e lo
Buongiorno io sono Mario,tu e lo
Dovrebbe arrivare tra qualche minuto,tu e io
Prendiamo un caffe al bar,tu e lo
Quanto costa il biglietto,tu e lo
E in offerta costa dieci euro,tu e lo
Va bene grazie lo stesso,tu e lo
Perfetto vorrei comprarne due.,pero io
Prego,tu lo
Certo ecco a lei vuole un sacchetto,tutto io
Si grazie e arrivederci,tu io e lo
E in offerta costa dieci euro,certo e io
Buonasera io sono Mario,tu io e lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Tutto bene grazie,certo e lo
Quanto costa il biglietto,certo e lo
