Truth,Decoded
A che ora arriva il pullman,pero io
Tutto bene grazie,pero io
Perfetto vorrei comprarne due.,pero e io
Quanto costa il biglietto,due e lo
Perfetto vorrei comprarne due.,due io
Buongiorno io sono Mario,pero io
Tutto bene tu,pero io
Piacere Luigi come stai,pero io
Purtroppo non lo so pero potresti chiedere all autista,pero e lo
Si grazie e arrivederci,due e io
Salve quanto costa quell articolo,pero e io
Prego,pureoeto
"Certo volentieri, io lo prendero macchiato",due e io
A che ora arriva il pullman,pero io
Certo ecco a lei vuole un sacchetto,pero e io
Tutto bene grazie,pero io
