Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo io lo e lo
Buonasera io sono Mario,e lo a lo lo
Certo ecco a lei vuole un sacchetto,certo un lo e io
Prego,prego
Salve quanto costa quell articolo,certo lo lo e io
A che ora arriva il pullman,tu lo a lo
Piacere Luigi come stai,e lo a e lo
E in offerta costa dieci euro,certo si e lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo ora e io
Si grazie e arrivederci,certo e a e acito
Tutto bene tu,tu lo lo
Tutto bene grazie,e lo a lo
Buongiorno io sono Mario,tu lo lo lo
Prego,prego lo
Certo ecco a lei vuole un sacchetto,e lo e lo
Piacere Luigi come stai,e lo a lo lo
