Truth,Decoded
Prego,tutto a lo
Salve quanto costa quell articolo,certo polnte costa bene io
Buonasera io sono Mario,certo e costa e io
Buongiorno io sono Mario,tu lo a lo lo
Si grazie e arrivederci,purtopono costa bene io
Le auguro una buona giornata,certo a lo a e io
Certo ecco a lei vuole un sacchetto,e lo io il e lo
Purtroppo non lo so pero potresti chiedere all autista,certo sono lo so bene lo atito
"Certo volentieri, io lo prendero macchiato",certo sono lo costa edel actito
Quanto costa il biglietto,tu lo a lo
Va bene grazie lo stesso,a lo ora le lo
Perfetto vorrei comprarne due.,e euro a lo lo
Prendiamo un caffe al bar,e tra a corale lo
Buongiorno io sono Mario,si lo io lo lo
Dovrebbe arrivare tra qualche minuto,tu lo a lo
Le auguro una buona giornata,e euro un lo lo
