Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtopono lo opopsa e io
Tutto bene tu,tutto un lo
"Certo volentieri, io lo prendero macchiato",e lo a e lo
Dovrebbe arrivare tra qualche minuto,e lo a lo lo
Prego,prego
Tutto bene grazie,tutto un lo
E in offerta costa dieci euro,e lo un so e io
Buongiorno io sono Mario,tutto un lo lo
A che ora arriva il pullman,tu lo un lo
Salve quanto costa quell articolo,certo e lo
Va bene grazie lo stesso,tu lo a lo
Prendiamo un caffe al bar,sono un lo
Certo ecco a lei vuole un sacchetto,tu lo lo lo
Si grazie e arrivederci,tutto lo
Buonasera io sono Mario,tu lo a lo
Perfetto vorrei comprarne due.,sono lo
