Truth,Decoded
Le auguro una buona giornata,purereto
E in offerta costa dieci euro,puret lo
Prendiamo un caffe al bar,puret e io
Buonasera io sono Mario,prego
Va bene grazie lo stesso,prego
Dovrebbe arrivare tra qualche minuto,prego
Si grazie e arrivederci,prego
Purtroppo non lo so pero potresti chiedere all autista,certo e lo
Tutto bene tu,prego
Tutto bene grazie,prego
Certo ecco a lei vuole un sacchetto,prego
Le auguro una buona giornata,prego
Salve quanto costa quell articolo,prego
"Certo volentieri, io lo prendero macchiato",purer e io
Buonasera io sono Mario,prego
A che ora arriva il pullman,prego
