Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo opopotrsra cinder mario
Tutto bene tu,tutto e lo
"Certo volentieri, io lo prendero macchiato",certo e a lo a le io
Dovrebbe arrivare tra qualche minuto,e e va costa lo
Prego,prego
Tutto bene grazie,tutto certo
E in offerta costa dieci euro,e lo a costa e lo
Buongiorno io sono Mario,euro un lo sneao
A che ora arriva il pullman,a e io io lo
Salve quanto costa quell articolo,certo e ora e lo
Va bene grazie lo stesso,a e mario lo
Prendiamo un caffe al bar,sono a io
Certo ecco a lei vuole un sacchetto,e lo e lo bene lo
Si grazie e arrivederci,tu a lo
Buonasera io sono Mario,euro a io lo
Perfetto vorrei comprarne due.,euro a lo
