Truth,Decoded
Prego,euro un
Salve quanto costa quell articolo,purtroppo e costa e atito
Buonasera io sono Mario,e lo io a stai e io
Buongiorno io sono Mario,tutto a lo lo
Si grazie e arrivederci,purtropont costa e io
Le auguro una buona giornata,e lo a lo a e io
Certo ecco a lei vuole un sacchetto,a lo a il e io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo so ederl atito
"Certo volentieri, io lo prendero macchiato",purtroppo lo lo lo costa il atito
Quanto costa il biglietto,certo a lo pero atito
Va bene grazie lo stesso,a lo mario le io
Perfetto vorrei comprarne due.,e euro io lo e lo
Prendiamo un caffe al bar,certo e lo le io
Buongiorno io sono Mario,e lo io ora io
Dovrebbe arrivare tra qualche minuto,tutto lo
Le auguro una buona giornata,e lo in lo lo
